Timestamp,PWM_Left,PWM_Right,RPM_Left,RPM_Right,Delta,Afstand_Left,Afstand_Right,X,Y,Theta_deg
2025-04-09 10:36:57.889,1674.5,1725.5,1250.0,1200.0,-50.0,81.8,78.5,-19278.8,5185.3,195.1
2025-04-09 10:36:57.990,1674.0,1726.0,1200.0,1250.0,50.0,78.5,81.8,-19356.2,5164.4,198.9
2025-04-09 10:36:58.091,1674.0,1726.0,1200.0,1200.0,0.0,78.5,78.5,-19430.5,5138.8,198.9
2025-04-09 10:36:58.193,1674.5,1725.5,1250.0,1200.0,-50.0,81.8,78.5,-19506.3,5112.8,195.1
2025-04-09 10:36:58.294,1674.5,1725.5,1250.0,1250.0,0.0,81.8,81.8,-19585.3,5091.4,195.1
2025-04-09 10:36:58.395,1674.5,1725.5,1150.0,1150.0,0.0,75.2,75.2,-19657.9,5071.7,195.1
2025-04-09 10:36:58.495,1675.5,1724.5,1250.0,1150.0,-100.0,81.8,75.2,-19733.7,5051.2,187.4
2025-04-09 10:36:58.596,1676.0,1724.0,1200.0,1150.0,-50.0,78.5,75.2,-19810.0,5041.2,183.6
2025-04-09 10:36:58.696,1675.5,1724.5,1100.0,1150.0,50.0,71.9,75.2,-19883.5,5036.5,187.4
2025-04-09 10:36:58.796,1676.0,1724.0,1250.0,1200.0,-50.0,81.8,78.5,-19962.9,5026.0,183.6
